date,hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL
23/08/2016,21,10454,3040,4029,771,0,83
23/08/2016,22,10468,2310,3757,885,0,83
23/08/2016,23,10498,1743,3380,893,0,76
23/08/2016,24,10534,1030,3392,962,0,70
24/08/2016,1,10570,739,3099,1090,0,69
24/08/2016,2,10589,718,2950,1008,0,70
24/08/2016,3,10591,736,2878,1010,0,69
24/08/2016,4,10598,747,2895,1137,0,70
24/08/2016,5,10610,842,2893,1038,1,75
24/08/2016,6,10611,1098,3078,1138,4,78
24/08/2016,7,10588,1466,3377,1159,19,82
24/08/2016,8,10543,1789,3843,1006,75,82
24/08/2016,9,10369,2221,4147,1012,149,82
24/08/2016,10,10492,2458,3934,1474,204,82
24/08/2016,11,10135,2806,3812,1951,227,83
24/08/2016,12,9724,2958,4090,2281,221,83
24/08/2016,13,9713,3226,4369,2410,207,82
24/08/2016,14,9700,3415,4393,2394,206,82
24/08/2016,15,9697,3848,4590,2276,203,82
24/08/2016,16,9685,4354,4767,2088,163,82
24/08/2016,17,9682,4379,4675,1964,87,82
24/08/2016,18,9703,4329,4510,1977,36,82
24/08/2016,19,9726,3801,4404,1966,6,83
24/08/2016,20,9726,3869,4492,2027,0,83
24/08/2016,21,9687,3821,4284,2173,0,83
24/08/2016,22,9670,3329,3991,1941,0,84
24/08/2016,23,9669,3034,3669,1462,0,77
24/08/2016,24,9666,2700,3629,1061,0,69
25/08/2016,1,9659,2088,3592,1038,0,66
25/08/2016,2,9653,1973,3257,1016,0,67
25/08/2016,3,9656,1987,3340,996,0,67
25/08/2016,4,9663,2127,3261,1120,0,66
25/08/2016,5,9645,2423,3231,1025,0,73
25/08/2016,6,9659,2920,3418,772,2,83
25/08/2016,7,9668,3901,3868,631,4,87
25/08/2016,8,9675,4696,4113,458,15,84
25/08/2016,9,9679,5198,4203,410,43,84
25/08/2016,10,9685,5745,4321,366,97,84
25/08/2016,11,9672,6027,4226,452,94,84
25/08/2016,12,9624,5755,4380,600,131,79
25/08/2016,13,9598,5767,4158,779,166,83
25/08/2016,14,9588,5143,4152,1070,180,90
25/08/2016,15,9572,4858,4332,1144,140,90
25/08/2016,16,9571,4974,4334,1150,110,88
25/08/2016,17,9572,5078,4374,942,68,92
25/08/2016,18,9580,5134,4496,665,19,89
25/08/2016,19,9582,5433,4650,334,4,85
25/08/2016,20,9621,5754,4684,232,0,85
25/08/2016,21,9665,5755,4440,292,0,85
25/08/2016,22,9676,5080,4048,389,0,85
25/08/2016,23,9692,4198,3683,563,0,78
25/08/2016,24,9697,3236,3526,784,0,72
26/08/2016,1,9705,2449,3077,900,0,66
26/08/2016,2,9713,2213,2767,824,0,67
26/08/2016,3,9719,2258,2914,785,0,67
26/08/2016,4,9707,2285,3118,634,0,66
26/08/2016,5,9699,2494,3302,440,0,74
26/08/2016,6,9702,2862,3299,395,1,82
26/08/2016,7,9690,3672,3399,409,17,85
26/08/2016,8,9666,4109,3879,210,71,85
26/08/2016,9,9658,4739,4017,131,129,85
26/08/2016,10,9654,4916,4243,114,163,85
26/08/2016,11,9656,5034,4341,150,182,85
26/08/2016,12,9653,5332,4226,244,195,85
26/08/2016,13,9641,5248,4318,334,195,85
26/08/2016,14,9639,5271,4467,398,192,85
26/08/2016,15,9638,5306,4695,477,180,86
26/08/2016,16,9660,5226,4520,427,159,86
26/08/2016,17,9670,5050,4740,365,101,86
26/08/2016,18,9678,5440,4660,311,43,86
26/08/2016,19,9699,5614,4326,244,6,86
26/08/2016,20,9705,5228,4351,188,0,85
26/08/2016,21,9704,5317,4055,155,0,84
26/08/2016,22,9718,4312,3848,140,0,83
26/08/2016,23,9726,3245,3884,106,0,69
26/08/2016,24,9721,2784,3573,114,0,51
27/08/2016,1,9765,2070,3350,185,0,50
27/08/2016,2,9901,1543,3278,230,0,50
27/08/2016,3,9897,1369,3265,270,0,50
27/08/2016,4,9899,1373,3290,326,0,50
27/08/2016,5,9922,1364,3224,431,0,50
27/08/2016,6,9832,1392,2919,671,1,50
27/08/2016,7,9814,1485,2924,635,20,51
27/08/2016,8,9798,1568,3334,814,80,52
27/08/2016,9,9792,1822,3780,899,125,52
27/08/2016,10,9793,2311,4164,793,197,51
27/08/2016,11,9776,2829,4426,623,212,51
27/08/2016,12,9766,3246,4230,512,209,51
27/08/2016,13,9945,3368,4323,394,190,51
27/08/2016,14,10192,3576,4178,308,211,50
27/08/2016,15,10208,4129,4179,170,201,51
27/08/2016,16,10198,4080,4215,280,148,51
27/08/2016,17,10288,3928,4243,326,87,51
27/08/2016,18,10295,3557,4170,733,26,51
27/08/2016,19,10328,3074,3962,963,4,51
27/08/2016,20,10332,2816,3786,1242,0,51
27/08/2016,21,10340,2543,3592,1280,0,51
27/08/2016,22,10328,2089,3376,1229,0,51
27/08/2016,23,10302,1609,3525,914,0,51
27/08/2016,24,10319,1093,3584,613,0,50
28/08/2016,1,10329,944,3620,380,0,50
28/08/2016,2,10289,920,3698,267,0,49
28/08/2016,3,10373,865,3413,261,0,49
28/08/2016,4,10423,815,3289,349,0,50
28/08/2016,5,10406,804,3031,417,0,51
28/08/2016,6,10341,871,3033,410,0,50
28/08/2016,7,10309,1155,2833,323,10,50
28/08/2016,8,10328,1383,3220,426,63,50
28/08/2016,9,10337,1776,3928,412,119,50
28/08/2016,10,10382,2569,3936,406,142,49
28/08/2016,11,10123,3391,4133,427,194,49
28/08/2016,12,9721,4291,4213,594,202,49
28/08/2016,13,9660,4403,3955,586,214,49
28/08/2016,14,9640,4587,4438,638,167,49
28/08/2016,15,9805,4620,4311,569,98,49
28/08/2016,16,9930,4633,4517,513,79,49
28/08/2016,17,9965,4873,4384,454,79,48
28/08/2016,18,10129,4431,4307,418,26,48
28/08/2016,19,10153,4288,4283,299,6,48
28/08/2016,20,10146,4368,4172,262,0,48
28/08/2016,21,10152,4438,3835,260,0,47
28/08/2016,22,10150,3991,3465,355,0,45
28/08/2016,23,10203,3144,3420,459,0,46
28/08/2016,24,10592,1987,3022,363,0,46
29/08/2016,1,10612,1283,3036,400,0,46
29/08/2016,2,10599,1154,2992,447,0,46
29/08/2016,3,10596,1166,3167,403,0,46
29/08/2016,4,10592,1342,3170,413,0,46
29/08/2016,5,10593,1767,3178,343,0,46
29/08/2016,6,10662,2128,2970,369,1,46
29/08/2016,7,10701,2436,3134,443,23,46
29/08/2016,8,10690,2878,3268,309,87,46
29/08/2016,9,10696,3346,3922,168,162,46
29/08/2016,10,10365,3919,4192,134,214,46
29/08/2016,11,9867,4531,4501,82,226,46
29/08/2016,12,9869,4703,4043,49,218,46
29/08/2016,13,9932,4871,4270,70,227,46
29/08/2016,14,10090,4702,4443,142,223,46
29/08/2016,15,10088,5325,4413,153,208,46
29/08/2016,16,10151,5389,4472,159,174,54
29/08/2016,17,10372,5362,4573,160,101,56
29/08/2016,18,10401,5328,4573,115,44,56
29/08/2016,19,10411,5212,4634,107,5,50
29/08/2016,20,10424,4806,4519,151,0,47
29/08/2016,21,10429,4705,4086,169,0,46
29/08/2016,22,10423,4055,3758,135,0,48
29/08/2016,23,10440,2562,3464,123,0,48
29/08/2016,24,10454,1559,3245,113,0,48
30/08/2016,1,10491,988,3054,138,0,48
30/08/2016,2,10493,984,2906,179,0,48
30/08/2016,3,10496,1000,3099,194,0,48
30/08/2016,4,10496,1139,3226,235,0,48
30/08/2016,5,10493,1416,3160,254,0,48
30/08/2016,6,10487,1907,2756,242,1,48
30/08/2016,7,10474,2277,2964,391,18,49
30/08/2016,8,10455,2359,3542,416,73,49
30/08/2016,9,10455,2805,4071,344,112,48
30/08/2016,10,10629,3232,4161,387,153,48
30/08/2016,11,10644,3478,4250,393,171,48
30/08/2016,12,10701,3667,4365,460,199,48
30/08/2016,13,10785,3813,4376,631,222,48
30/08/2016,14,10789,4068,4315,758,213,48
30/08/2016,15,10809,4375,4306,797,174,48
30/08/2016,16,10836,4551,4294,807,148,48
30/08/2016,17,10847,4465,4320,767,74,48
30/08/2016,18,10853,4442,4357,639,28,48
30/08/2016,19,10863,4028,4624,505,5,48
30/08/2016,20,10870,4127,4546,494,0,48
30/08/2016,21,10879,4042,4183,477,0,48
30/08/2016,22,10825,3694,3876,361,0,48
30/08/2016,23,10816,2875,3732,402,0,47
30/08/2016,24,10838,1992,3331,376,0,48
31/08/2016,1,10912,1826,3279,323,0,48
31/08/2016,2,10919,1817,3087,254,0,48
31/08/2016,3,10923,1805,2964,272,0,48
31/08/2016,4,10964,1876,2756,281,0,48
31/08/2016,5,10966,2126,3036,290,1,48
31/08/2016,6,10972,2553,3025,347,1,48
31/08/2016,7,10987,3022,3085,280,3,48
31/08/2016,8,10990,3289,3323,209,20,47
31/08/2016,9,10982,3757,3831,232,48,48
31/08/2016,10,10982,3772,4082,361,79,48
31/08/2016,11,11050,3654,4293,523,117,48
31/08/2016,12,11059,3970,4208,642,156,48
31/08/2016,13,11054,3897,4152,827,145,48
31/08/2016,14,11046,3955,4141,1108,132,48
31/08/2016,15,11025,3716,4229,1540,89,48
31/08/2016,16,11032,3400,4181,1792,96,48
31/08/2016,17,11020,3328,4161,1910,65,48
31/08/2016,18,10995,3473,4069,1856,36,48
31/08/2016,19,11011,3480,3744,1608,6,48
31/08/2016,20,11024,3453,4283,1269,0,48
31/08/2016,21,11032,3157,4040,1196,0,48
31/08/2016,22,11050,2103,3745,999,0,48
31/08/2016,23,11074,1109,3717,813,0,48
31/08/2016,24,11059,748,3264,707,0,48
01/09/2016,1,11064,652,2631,728,0,48
01/09/2016,2,11081,652,2617,680,0,48
01/09/2016,3,11122,661,2633,770,0,48
01/09/2016,4,11155,750,2547,737,0,50
01/09/2016,5,11190,1061,2568,720,0,52
01/09/2016,6,11112,1398,2879,775,1,54
01/09/2016,7,11126,1500,2928,696,16,57
01/09/2016,8,11071,1472,3313,424,66,65
01/09/2016,9,11056,1464,3898,566,125,62
01/09/2016,10,11044,1466,4120,706,142,67
01/09/2016,11,11041,1471,3966,952,136,62
01/09/2016,12,11042,1500,3805,1155,120,60
01/09/2016,13,10924,1533,4164,1003,113,64
01/09/2016,14,10974,1659,3883,1159,99,66
01/09/2016,15,10974,1821,3600,1100,101,64
01/09/2016,16,10981,1671,3564,1486,122,68
01/09/2016,17,11003,1362,3738,1840,66,64
01/09/2016,18,11032,1074,3785,1900,29,59
01/09/2016,19,11035,1063,4113,1513,4,52
01/09/2016,20,11024,1250,4448,1309,0,56
01/09/2016,21,11215,1222,4114,1331,0,52
01/09/2016,22,11337,842,3622,1328,0,51
01/09/2016,23,11480,671,3082,1150,0,51
01/09/2016,24,11474,669,2589,1015,0,51
02/09/2016,1,11455,586,2517,659,0,51
02/09/2016,2,11452,565,2513,436,0,51
02/09/2016,3,11421,568,2486,219,0,51
02/09/2016,4,11028,573,2553,571,0,51
02/09/2016,5,10998,572,2596,856,0,51
02/09/2016,6,11410,655,2771,933,0,51
02/09/2016,7,11598,628,2824,754,20,51
02/09/2016,8,11617,849,3411,527,83,51
02/09/2016,9,11598,1120,3666,364,157,52
02/09/2016,10,11725,1202,3576,339,211,51
02/09/2016,11,11910,1225,3449,497,218,51
02/09/2016,12,11888,1321,3537,597,218,51
02/09/2016,13,11867,1313,3528,563,214,52
02/09/2016,14,11853,1335,3422,502,219,52
02/09/2016,15,11841,1364,3384,496,216,52
02/09/2016,16,11827,1367,3436,521,178,52
02/09/2016,17,11824,1373,3885,765,114,52
02/09/2016,18,11830,872,3731,766,40,52
02/09/2016,19,11839,738,3821,820,4,52
02/09/2016,20,11840,744,3588,767,0,53
02/09/2016,21,11851,661,3399,916,0,53
02/09/2016,22,11845,531,3348,659,0,53
02/09/2016,23,11866,389,3032,460,0,53
02/09/2016,24,11807,309,2612,178,0,53
03/09/2016,1,11446,311,2502,181,0,53
03/09/2016,2,11115,307,2611,475,0,53
03/09/2016,3,11001,309,2521,368,0,48
03/09/2016,4,10800,307,2466,223,0,48
03/09/2016,5,10797,307,2465,393,0,48
03/09/2016,6,10795,307,2512,613,4,48
03/09/2016,7,10919,308,2747,357,20,48
03/09/2016,8,11035,307,2984,381,83,47
03/09/2016,9,11274,306,3587,219,155,47
03/09/2016,10,11603,304,3603,151,204,47
03/09/2016,11,11615,348,3673,195,205,46
03/09/2016,12,11604,360,3781,85,163,45
03/09/2016,13,11602,410,3724,146,171,45
03/09/2016,14,11591,590,3722,130,198,47
03/09/2016,15,11794,727,3791,218,204,47
03/09/2016,16,11887,708,3899,213,164,46
03/09/2016,17,11888,731,4260,234,111,46
03/09/2016,18,11895,799,4229,213,42,46
03/09/2016,19,11905,828,4103,188,4,48
03/09/2016,20,11902,781,4066,254,0,48
03/09/2016,21,11907,434,3592,269,0,48
03/09/2016,22,11909,323,3482,256,0,48
03/09/2016,23,11825,305,2783,185,0,48
03/09/2016,24,11340,304,2658,240,0,48
04/09/2016,1,10844,331,2795,370,0,48
04/09/2016,2,10789,310,2549,461,0,48
04/09/2016,3,10782,305,2516,487,0,48
04/09/2016,4,10784,304,2569,446,0,48
04/09/2016,5,10788,303,2632,401,1,48
04/09/2016,6,10795,302,2825,371,3,48
04/09/2016,7,10798,301,2564,110,13,48
04/09/2016,8,10797,303,2973,235,81,46
04/09/2016,9,10944,303,3131,91,150,46
04/09/2016,10,11461,302,3241,45,202,47
04/09/2016,11,11775,299,3255,61,213,48
04/09/2016,12,11911,299,3352,93,220,48
04/09/2016,13,11904,327,3523,129,211,47
04/09/2016,14,11897,353,3518,151,218,46
04/09/2016,15,11893,384,3597,227,205,46
04/09/2016,16,11889,521,3666,217,168,46
04/09/2016,17,11880,684,4173,180,104,47
04/09/2016,18,11889,822,4425,166,48,47
04/09/2016,19,11886,726,4125,145,4,47
04/09/2016,20,11878,715,3973,206,0,47
04/09/2016,21,11881,591,4013,279,0,48
04/09/2016,22,11881,376,3668,295,0,49
04/09/2016,23,11875,322,3105,295,0,49
04/09/2016,24,11876,300,2693,199,0,49
05/09/2016,1,11726,301,2291,158,0,48
05/09/2016,2,11320,303,2329,265,0,47
05/09/2016,3,11087,304,2449,421,0,48
05/09/2016,4,11003,305,2495,484,0,48
05/09/2016,5,11004,340,2619,367,0,48
05/09/2016,6,11022,382,2497,146,0,48
05/09/2016,7,11018,456,2663,152,10,48
05/09/2016,8,11015,473,2831,198,47,48
05/09/2016,9,11007,508,3132,236,122,48
05/09/2016,10,11343,554,3487,230,168,48
05/09/2016,11,11724,737,3635,334,189,48
05/09/2016,12,11872,911,3614,459,193,48
05/09/2016,13,11864,963,3755,580,183,48
05/09/2016,14,11858,961,3582,692,189,49
05/09/2016,15,11953,978,3804,677,185,49
05/09/2016,16,12031,1089,4265,584,160,49
05/09/2016,17,12016,1457,4653,635,96,48
05/09/2016,18,12008,1757,4665,550,37,48
05/09/2016,19,12007,1467,4539,545,4,48
05/09/2016,20,12002,1414,4566,702,0,48
05/09/2016,21,11971,1339,3930,833,0,48
05/09/2016,22,11956,718,3900,976,0,48
05/09/2016,23,11969,433,3248,1178,0,48
05/09/2016,24,11986,334,2746,1107,0,48
06/09/2016,1,11998,335,2573,625,0,48
06/09/2016,2,11933,340,2566,589,0,48
06/09/2016,3,11711,362,2584,503,0,62
06/09/2016,4,11752,438,2591,604,0,60
06/09/2016,5,11753,490,2683,486,0,50
06/09/2016,6,11899,614,3036,854,1,56
06/09/2016,7,12036,1096,3306,636,16,70
06/09/2016,8,12049,1775,3571,428,76,52
06/09/2016,9,12043,2208,3834,221,137,48
06/09/2016,10,12020,2758,4128,152,160,48
06/09/2016,11,11992,3313,4176,128,195,48
06/09/2016,12,11983,3789,4603,183,177,49
06/09/2016,13,11974,4271,4616,305,198,65
06/09/2016,14,11972,4700,4208,485,203,58
06/09/2016,15,11949,4733,4095,710,190,57
06/09/2016,16,11911,4704,4161,889,152,70
06/09/2016,17,11913,4827,4285,763,91,71
06/09/2016,18,11920,4762,4329,521,29,72
06/09/2016,19,11935,5044,4202,448,2,71
06/09/2016,20,11916,5015,4012,668,0,69
06/09/2016,21,11915,4673,3951,904,0,74
06/09/2016,22,11907,3713,3660,1057,0,82
06/09/2016,23,11937,2506,3264,1040,0,70
06/09/2016,24,11950,1372,2626,1032,0,67
07/09/2016,1,11963,1099,2567,949,0,64
07/09/2016,2,11970,1089,2559,865,0,64
07/09/2016,3,11983,1092,2716,798,0,79
07/09/2016,4,11987,1182,2775,713,0,81
07/09/2016,5,11994,1420,2580,594,1,98
07/09/2016,6,12007,1778,2786,517,1,112
07/09/2016,7,12002,2342,3117,507,11,110
07/09/2016,8,11994,3325,3172,349,66,112
07/09/2016,9,11991,3815,3712,222,112,113
07/09/2016,10,11843,4572,4022,156,143,113
07/09/2016,11,11904,4923,4006,161,166,116
07/09/2016,12,11998,5389,4217,272,175,118
07/09/2016,13,11993,5423,4328,351,179,118
07/09/2016,14,11986,5250,4105,536,214,119
07/09/2016,15,11969,4977,4315,666,200,119
07/09/2016,16,11955,5249,4428,728,137,119
07/09/2016,17,11952,5314,4392,698,65,118
07/09/2016,18,11948,4953,4362,602,31,116
07/09/2016,19,11954,4916,4236,430,2,103
07/09/2016,20,11963,5410,3913,388,0,102
07/09/2016,21,11959,5468,3685,385,0,103
07/09/2016,22,11954,4620,3532,682,0,89
07/09/2016,23,11957,2935,3136,1047,0,73
07/09/2016,24,11954,1883,3136,1268,0,71
08/09/2016,1,11948,1373,3207,1023,0,67
08/09/2016,2,11950,1387,3315,1001,0,70
08/09/2016,3,11948,1236,2886,1164,0,73
08/09/2016,4,11953,1335,2914,1351,0,70
08/09/2016,5,11964,1664,2695,1472,0,82
08/09/2016,6,11979,2027,2921,1588,0,77
08/09/2016,7,11982,2383,3125,1763,6,82
08/09/2016,8,11973,2469,3289,1799,27,81
08/09/2016,9,11946,2610,3217,1860,61,83
08/09/2016,10,11930,2960,3969,1592,56,85
08/09/2016,11,11922,3588,3871,1645,69,85
08/09/2016,12,11911,3608,3945,1810,64,91
08/09/2016,13,11903,3740,4094,2077,69,113
08/09/2016,14,11905,3825,3853,2143,140,109
08/09/2016,15,11896,3843,3960,1942,99,104
08/09/2016,16,11888,3850,4509,1963,66,105
08/09/2016,17,11875,3880,4730,1669,28,101
08/09/2016,18,11880,4615,4650,1010,6,101
08/09/2016,19,11892,4587,4639,660,2,98
08/09/2016,20,11897,4650,4452,669,0,98
08/09/2016,21,11903,4314,4186,735,1,96
08/09/2016,22,11922,3589,3509,729,0,109
08/09/2016,23,11190,3004,3446,890,0,96
08/09/2016,24,11117,2244,2962,898,0,97
09/09/2016,1,11115,2175,2930,802,0,91
09/09/2016,2,11114,1873,2978,723,0,86
09/09/2016,3,11096,1838,2896,636,0,79
09/09/2016,4,11063,2078,3057,428,0,90
09/09/2016,5,11055,2462,2939,328,0,105
09/09/2016,6,11053,2986,3057,307,4,104
09/09/2016,7,11040,3639,3247,265,13,106
09/09/2016,8,11031,4052,3348,115,72,103
09/09/2016,9,11030,4413,3478,73,142,106
09/09/2016,10,11034,4259,3613,40,172,111
09/09/2016,11,11042,4300,3725,24,184,115
09/09/2016,12,11039,4632,3892,103,160,110
09/09/2016,13,11044,4716,3943,166,191,122
09/09/2016,14,11045,4785,3906,228,209,114
09/09/2016,15,11043,4743,3988,238,207,113
09/09/2016,16,11046,4921,4287,195,159,111
09/09/2016,17,11047,4737,4400,152,93,107
09/09/2016,18,11049,4769,4004,92,21,94
09/09/2016,19,11074,4621,3967,105,2,92
09/09/2016,20,10866,4576,3985,131,0,86
09/09/2016,21,10549,4580,3565,234,0,87
09/09/2016,22,10315,3951,3360,358,0,86
09/09/2016,23,10335,3160,3193,532,0,71
09/09/2016,24,10340,2083,3197,531,0,57
10/09/2016,1,10326,1581,2988,540,0,45
10/09/2016,2,10322,976,2745,737,0,47
10/09/2016,3,10310,852,2817,826,0,48
10/09/2016,4,10308,868,2769,957,0,48
10/09/2016,5,10317,817,2796,1011,0,48
10/09/2016,6,10329,899,2608,991,1,48
10/09/2016,7,10331,1047,2688,1406,9,48
10/09/2016,8,10330,1170,2745,1456,37,48
10/09/2016,9,10326,1398,2965,1921,68,48
10/09/2016,10,10327,1528,3224,2278,87,48
10/09/2016,11,10313,1572,3500,2537,126,48
10/09/2016,12,10295,1530,3842,2669,68,48
10/09/2016,13,10285,1535,3892,2760,97,48
10/09/2016,14,10230,1646,3560,3031,151,48
10/09/2016,15,10261,1810,3957,2804,123,48
10/09/2016,16,10269,2201,4331,2334,55,48
10/09/2016,17,10266,2251,4426,2215,28,48
10/09/2016,18,10295,2203,4202,2327,5,48
10/09/2016,19,10284,2167,4367,1748,0,48
10/09/2016,20,10276,2570,4459,1436,0,48
10/09/2016,21,10277,1405,4054,2228,1,48
10/09/2016,22,10284,1023,3404,2458,0,51
10/09/2016,23,10275,635,2773,2552,0,53
10/09/2016,24,10272,525,2476,2284,0,53
11/09/2016,1,10275,515,2417,1989,0,53
11/09/2016,2,10297,520,2381,1421,0,53
11/09/2016,3,10322,521,2364,1059,0,53
11/09/2016,4,10343,522,2357,880,0,53
11/09/2016,5,10388,524,2391,1064,0,53
11/09/2016,6,10417,526,2475,1095,0,53
11/09/2016,7,10428,529,2667,927,13,53
11/09/2016,8,10441,593,2911,990,83,53
11/09/2016,9,10462,588,3100,999,152,53
11/09/2016,10,10479,649,3148,789,214,53
11/09/2016,11,10501,792,3282,716,205,53
11/09/2016,12,10501,1206,3447,628,193,53
11/09/2016,13,10516,1390,3364,576,196,53
11/09/2016,14,10546,1575,3426,463,172,53
11/09/2016,15,10560,1778,3421,399,157,52
11/09/2016,16,10573,2021,3518,332,155,52
11/09/2016,17,10586,2113,3660,354,83,52
11/09/2016,18,10588,1827,4130,284,24,52
11/09/2016,19,10582,1926,4101,154,2,52
11/09/2016,20,10560,1693,4174,242,0,51
11/09/2016,21,10545,1599,3721,299,0,51
11/09/2016,22,10516,1347,3451,358,0,52
11/09/2016,23,10511,796,3001,405,0,62
11/09/2016,24,10514,584,2644,250,0,65
12/09/2016,1,10504,589,2736,324,0,67
12/09/2016,2,10505,590,2761,403,0,69
12/09/2016,3,10518,662,2589,279,0,68
12/09/2016,4,10546,756,2684,270,0,70
12/09/2016,5,10577,799,2581,266,0,88
12/09/2016,6,10591,912,3018,381,3,94
12/09/2016,7,10599,1180,3030,422,17,102
12/09/2016,8,10588,1199,3192,348,51,106
12/09/2016,9,10575,1228,3352,278,94,105
12/09/2016,10,10577,1308,3815,310,196,104
12/09/2016,11,10566,1501,3825,353,197,104
12/09/2016,12,10553,1610,3832,404,179,100
12/09/2016,13,10551,1759,3823,485,218,86
12/09/2016,14,10520,1997,3669,559,226,84
12/09/2016,15,10499,2436,3576,333,205,89
12/09/2016,16,10483,2449,3618,422,167,91
12/09/2016,17,10454,2611,4302,488,106,67
12/09/2016,18,10436,2499,4523,362,36,66
12/09/2016,19,10444,2455,4448,378,2,66
12/09/2016,20,10447,2454,4298,483,0,86
12/09/2016,21,10474,2122,3862,742,0,56
12/09/2016,22,10515,1546,3188,599,0,38
12/09/2016,23,10518,768,3046,742,0,28
12/09/2016,24,10527,645,2871,580,0,23
13/09/2016,1,10380,663,2789,389,0,21
13/09/2016,2,10234,665,2557,381,0,18
13/09/2016,3,10222,668,2529,261,0,18
13/09/2016,4,9998,671,2571,435,0,18
13/09/2016,5,9984,674,2730,831,0,26
13/09/2016,6,10047,792,3086,873,0,33
13/09/2016,7,10371,1011,3226,858,14,36
13/09/2016,8,10517,1110,3457,845,71,36
13/09/2016,9,10499,1255,3534,685,130,36
13/09/2016,10,10477,1373,3771,886,172,37
13/09/2016,11,10455,1641,3875,1048,192,37
13/09/2016,12,10458,1692,3864,1414,199,37
13/09/2016,13,10506,1922,3731,1321,192,37
13/09/2016,14,10522,2148,3801,1447,199,36
13/09/2016,15,10533,2459,3752,1493,185,36
13/09/2016,16,10548,2464,3905,1932,135,36
13/09/2016,17,10531,2471,4278,1778,71,40
13/09/2016,18,10514,2457,4216,1559,23,37
13/09/2016,19,10507,2463,4407,1358,1,37
13/09/2016,20,10483,2474,4453,1231,0,37
13/09/2016,21,10477,2174,4096,1268,0,37
13/09/2016,22,10477,1573,3979,1265,0,37
13/09/2016,23,10479,763,3471,1348,0,31
13/09/2016,24,10470,584,3203,1284,0,23
14/09/2016,1,10460,584,2967,966,0,19
14/09/2016,2,10453,585,2913,857,0,20
14/09/2016,3,10463,589,2886,650,0,20
14/09/2016,4,10481,671,2879,523,0,21
14/09/2016,5,10537,800,2914,433,0,27
14/09/2016,6,10581,949,3373,591,3,35
14/09/2016,7,10594,1119,3646,670,6,37
14/09/2016,8,10610,1355,3788,458,28,40
14/09/2016,9,10612,1316,3933,394,79,39
14/09/2016,10,10625,1359,4091,402,83,37
14/09/2016,11,10629,1326,3996,439,142,36
14/09/2016,12,10619,1223,3899,454,101,35
14/09/2016,13,10605,1045,3822,520,163,36
14/09/2016,14,10608,1197,3974,593,183,35
14/09/2016,15,10600,1535,4023,620,190,35
14/09/2016,16,10592,1861,3977,724,165,34
14/09/2016,17,10588,1890,4009,688,93,34
14/09/2016,18,10588,1857,4280,550,26,34
14/09/2016,19,10588,1885,4281,557,0,34
14/09/2016,20,10579,1966,4322,761,0,35
14/09/2016,21,10581,1733,3913,703,0,35
14/09/2016,22,10549,1626,3335,627,0,35
14/09/2016,23,10083,1714,2923,584,0,21
14/09/2016,24,9466,1713,2801,295,0,19
15/09/2016,1,9041,1715,2517,657,0,19
15/09/2016,2,8973,1715,2500,639,0,20
15/09/2016,3,8979,1715,2445,476,0,23
15/09/2016,4,8978,1716,2458,496,0,24
15/09/2016,5,9073,1716,2438,796,0,28
15/09/2016,6,9901,1714,2595,729,1,27
15/09/2016,7,10602,1722,2799,493,14,35
15/09/2016,8,10614,1728,2881,441,72,35
15/09/2016,9,10608,1721,3090,226,146,35
15/09/2016,10,10593,1692,3236,174,194,36
15/09/2016,11,10585,1684,3389,174,189,36
15/09/2016,12,10580,1410,3766,162,201,36
15/09/2016,13,10575,1319,3922,189,201,36
15/09/2016,14,10565,1346,3940,235,206,36
15/09/2016,15,10553,1371,4227,232,182,36
15/09/2016,16,10541,1526,4123,256,160,37
15/09/2016,17,10536,1451,4344,258,100,37
15/09/2016,18,10536,1620,4439,236,29,40
15/09/2016,19,10547,1674,4313,241,1,41
15/09/2016,20,10547,1678,4372,360,0,37
15/09/2016,21,10556,1675,4223,433,0,37
15/09/2016,22,10559,912,3694,556,0,37
15/09/2016,23,10588,668,3163,524,0,22
15/09/2016,24,10608,664,2896,446,0,19
16/09/2016,1,10614,662,2595,378,0,19
16/09/2016,2,10329,653,2602,340,0,19
16/09/2016,3,10070,658,2663,354,0,18
16/09/2016,4,10052,658,2609,302,0,19
16/09/2016,5,10040,661,2748,637,0,21
16/09/2016,6,10359,662,3118,861,0,24
16/09/2016,7,10540,675,3298,806,14,34
16/09/2016,8,10529,754,3697,321,67,35
